drugs_name,drugs_slug,diseases_name,diseases_slug,createdAt,updatedAt
Nexavar,nexavar,Kanker tiroid,kanker-tiroid,2022/05/25 14:48:28,2022/05/25 14:48:28
Colchicine,colchicine,"Pseudogout, Profilaksis",pseudogout-profilaksis,2022/05/25 14:48:28,2022/05/25 14:48:28
Macrodantin,macrodantin,Infeksi saluran kemih,infeksi-saluran-kemih,2022/05/25 14:48:28,2022/05/25 14:48:28
Clocortolone,clocortolone,Eksim,eksim,2022/05/25 14:48:28,2022/05/25 14:48:28
Neurontin,neurontin,Neuropati Perifer Diabetik,neuropati-perifer-diabetik,2022/05/25 14:48:28,2022/05/25 14:48:28
Xarelto,xarelto,"Emboli Paru, Kejadian Berulang",emboli-paru-kejadian-berulang,2022/05/25 14:48:28,2022/05/25 14:48:28
Lioresal,lioresal,Spastisitas kronis,spastisitas-kronis,2022/05/25 14:48:28,2022/05/25 14:48:28
Olanzapine,olanzapine,Gangguan Paranoid,gangguan-paranoid,2022/05/25 14:48:28,2022/05/25 14:48:28
Biaxin,biaxin,Tonsillitis/Pharyngitis,tonsillitis-pharyngitis,2022/05/25 14:48:28,2022/05/25 14:48:28
Pristiq,pristiq,Gangguan bipolar,gangguan-bipolar,2022/05/25 14:48:28,2022/05/25 14:48:28
Stadol,stadol,Labor Pain,labor-pain,2022/05/25 14:48:28,2022/05/25 14:48:28
Triamcinolone,triamcinolone,Lichen Planus,lichen-planus,2022/05/25 14:48:28,2022/05/25 14:48:28
Solarcaine First Aid Medicated Spray,solarcaine-first-aid-medicated-spray,"Luka bakar, Eksternal",luka-bakar-eksternal,2022/05/25 14:48:28,2022/05/25 14:48:28
Valacyclovir,valacyclovir,Profilaksis CMV,profilaksis-cmv,2022/05/25 14:48:28,2022/05/25 14:48:28
Depo-Provera,depo-provera,19</span> users found this comment helpful.,19-span-users-found-this-comment-helpful-,2022/05/25 14:48:28,2022/05/25 14:48:28
Cardizem,cardizem,Fibrilasi atrium,fibrilasi-atrium,2022/05/25 14:48:28,2022/05/25 14:48:28
Inderal,inderal,Tekanan darah tinggi,tekanan-darah-tinggi,2022/05/25 14:48:28,2022/05/25 14:48:28
Pantoprazole,pantoprazole,Infeksi Helicobacter Pylori,infeksi-helicobacter-pylori,2022/05/25 14:48:28,2022/05/25 14:48:28
Sumatriptan,sumatriptan,New Daily Persistent Headache,new-daily-persistent-headache,2022/05/25 14:48:28,2022/05/25 14:48:28
Fenofibrate,fenofibrate,"Hiperlipoproteinemia Tipe IIa, Peningkatan LDL",hiperlipoproteinemia-tipe-iia-peningkatan-ldl,2022/05/25 14:48:28,2022/05/25 14:48:28
Rifadin,rifadin,"Tuberkulosis, Profilaksis",tuberkulosis-profilaksis,2022/05/25 14:48:28,2022/05/25 14:48:28
Vantin,vantin,Infeksi kandung kemih,infeksi-kandung-kemih,2022/05/25 14:48:28,2022/05/25 14:48:28
Bupropion,bupropion,Kegemukan,kegemukan,2022/05/25 14:48:28,2022/05/25 14:48:28
Folic acid,folic-acid,Defisiensi asam lic,defisiensi-asam-lic,2022/05/25 14:48:28,2022/05/25 14:48:28
Microgestin 1 / 20,microgestin-1-20,Gangguan Menstruasi,gangguan-menstruasi,2022/05/25 14:48:28,2022/05/25 14:48:28
Hydrochlorothiazide,hydrochlorothiazide,Edema,edema,2022/05/25 14:48:28,2022/05/25 14:48:28
Bupap,bupap,Headache,headache,2022/05/25 14:48:28,2022/05/25 14:48:28
Norgesic Forte,norgesic-forte,Otot tegang,otot-tegang,2022/05/25 14:48:28,2022/05/25 14:48:28
Acetaminophen / chlorpheniramine,acetaminophen-chlorpheniramine,Cold Symptoms,cold-symptoms,2022/05/25 14:48:28,2022/05/25 14:48:28
Estrace Vaginal Cream,estrace-vaginal-cream,64</span> pengguna menganggap komentar ini berguna.,64-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Advil Cold and Sinus Liqui-Gels,advil-cold-and-sinus-liqui-gels,Gejala Sinus,gejala-sinus,2022/05/25 14:48:28,2022/05/25 14:48:28
Risperidone,risperidone,Gangguan Skizoafektif,gangguan-skizoafektif,2022/05/25 14:48:28,2022/05/25 14:48:28
Thorazine,thorazine,Psychosis,psychosis,2022/05/25 14:48:28,2022/05/25 14:48:28
Brimonidine / timolol,brimonidine-timolol,Hipertensi intraokular,hipertensi-intraokular,2022/05/25 14:48:28,2022/05/25 14:48:28
Depakene,depakene,Bipolar Disorde,bipolar-disorde,2022/05/25 14:48:28,2022/05/25 14:48:28
Prazosin,prazosin,Kecemasan dan Stres,kecemasan-dan-stres,2022/05/25 14:48:28,2022/05/25 14:48:28
Alprazolam,alprazolam,Disautonomia,disautonomia,2022/05/25 14:48:28,2022/05/25 14:48:28
Capsaicin,capsaicin,Neuralgia pascaherpetik,neuralgia-pascaherpetik,2022/05/25 14:48:28,2022/05/25 14:48:28
Triamcinolone,triamcinolone,neuritis,neuritis,2022/05/25 14:48:28,2022/05/25 14:48:28
Wera,wera,Sindrom Ovarium Polikistik,sindrom-ovarium-polikistik,2022/05/25 14:48:28,2022/05/25 14:48:28
Armodafinil,armodafinil,fibromyalgia,fibromyalgia,2022/05/25 14:48:28,2022/05/25 14:48:28
Risperdal Consta,risperdal-consta,Gangguan bipolar,gangguan-bipolar,2022/05/25 14:48:28,2022/05/25 14:48:28
Cartia XT,cartia-xt,Fibrilasi atrium,fibrilasi-atrium,2022/05/25 14:48:28,2022/05/25 14:48:28
Levalbuterol,levalbuterol,Asma,asma,2022/05/25 14:48:28,2022/05/25 14:48:28
Famotidine,famotidine,Gangguan pencernaan,gangguan-pencernaan,2022/05/25 14:48:28,2022/05/25 14:48:28
Antivert,antivert,Vertigo,vertigo,2022/05/25 14:48:28,2022/05/25 14:48:28
Femring,femring,Gejala pascamenopause,gejala-pascamenopause,2022/05/25 14:48:28,2022/05/25 14:48:28
Entocort EC,entocort-ec,Inflammatory Bowel Disease,inflammatory-bowel-disease,2022/05/25 14:48:28,2022/05/25 14:48:28
Ziprasidone,ziprasidone,Tidak Terdaftar / Lainnya,tidak-terdaftar-lainnya,2022/05/25 14:48:28,2022/05/25 14:48:28
Flagyl,flagyl,Dental Abscess,dental-abscess,2022/05/25 14:48:28,2022/05/25 14:48:28
Zonegran,zonegran,Pencegahan Migrain,pencegahan-migrain,2022/05/25 14:48:28,2022/05/25 14:48:28
Pro-Den Rx,pro-den-rx,Pencegahan Karies Gigi,pencegahan-karies-gigi,2022/05/25 14:48:28,2022/05/25 14:48:28
Xanax,xanax,Disautonomia,disautonomia,2022/05/25 14:48:28,2022/05/25 14:48:28
Clonidine,clonidine,Sindrom Tourette,sindrom-tourette,2022/05/25 14:48:28,2022/05/25 14:48:28
Ciprofloxacin,ciprofloxacin,Demam tifoid,demam-tifoid,2022/05/25 14:48:28,2022/05/25 14:48:28
Hydrocortisone,hydrocortisone,Penyakit Addison,penyakit-addison,2022/05/25 14:48:28,2022/05/25 14:48:28
Nature-Throid,nature-throid,Kanker tiroid,kanker-tiroid,2022/05/25 14:48:28,2022/05/25 14:48:28
Rituxan,rituxan,Radang sendi,radang-sendi,2022/05/25 14:48:28,2022/05/25 14:48:28
Serzone,serzone,17</span> pengguna menganggap komentar ini berguna.,17-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Felbamate,felbamate,Epilepsi,epilepsi,2022/05/25 14:48:28,2022/05/25 14:48:28
Seasonale,seasonale,Kista ovarium,kista-ovarium,2022/05/25 14:48:28,2022/05/25 14:48:28
Esterified estrogens / methyltestosterone,esterified-estrogens-methyltestosterone,Gejala pascamenopause,gejala-pascamenopause,2022/05/25 14:48:28,2022/05/25 14:48:28
Sublimaze,sublimaze,Rasa sakit,rasa-sakit,2022/05/25 14:48:28,2022/05/25 14:48:28
Chlorothiazide,chlorothiazide,Busung,busung,2022/05/25 14:48:28,2022/05/25 14:48:28
Latanoprost,latanoprost,"Glaukoma, Sudut Terbuka",glaukoma-sudut-terbuka,2022/05/25 14:48:28,2022/05/25 14:48:28
M-Zole 3,m-zole-3,Infeksi jamur pada vagina,infeksi-jamur-pada-vagina,2022/05/25 14:48:28,2022/05/25 14:48:28
Meperidine,meperidine,Sedasi Ringan,sedasi-ringan,2022/05/25 14:48:28,2022/05/25 14:48:28
Linezolid,linezolid,Infeksi Staphylococcus Aureus yang Tahan Methicillin,infeksi-staphylococcus-aureus-yang-tahan-methicillin,2022/05/25 14:48:28,2022/05/25 14:48:28
Coumadin,coumadin,"Trombosis Vena Dalam, Peristiwa Pertama",trombosis-vena-dalam-peristiwa-pertama,2022/05/25 14:48:28,2022/05/25 14:48:28
Ustekinumab,ustekinumab,Penyakit Crohn,penyakit-crohn,2022/05/25 14:48:28,2022/05/25 14:48:28
CitraNatal 90 DHA,citranatal-90-dha,Suplementasi Vitamin/Mineral Selama Hamil/Menyusui,suplementasi-vitamin-mineral-selama-hamil-menyusui,2022/05/25 14:48:28,2022/05/25 14:48:28
Eslicarbazepine,eslicarbazepine,kejang,kejang,2022/05/25 14:48:28,2022/05/25 14:48:28
Olux,olux,Infeksi kulit,infeksi-kulit,2022/05/25 14:48:28,2022/05/25 14:48:28
Monopril,monopril,High Blood Pressure,high-blood-pressure,2022/05/25 14:48:28,2022/05/25 14:48:28
Mircette,mircette,Kontrol kelahiran,kontrol-kelahiran,2022/05/25 14:48:28,2022/05/25 14:48:28
Cefuroxime,cefuroxime,Infeksi Saluran Pernapasan Atas,infeksi-saluran-pernapasan-atas,2022/05/25 14:48:28,2022/05/25 14:48:28
Clobetasol,clobetasol,Tidak Terdaftar / Lainnya,tidak-terdaftar-lainnya,2022/05/25 14:48:28,2022/05/25 14:48:28
Corticotropin,corticotropin,Sklerosis ganda,sklerosis-ganda,2022/05/25 14:48:28,2022/05/25 14:48:28
Diovan,diovan,Disfungsi Ventrikel Kiri,disfungsi-ventrikel-kiri,2022/05/25 14:48:28,2022/05/25 14:48:28
Levora,levora,5</span> pengguna menganggap komentar ini berguna.,5-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Motrin,motrin,Sakit punggung,sakit-punggung,2022/05/25 14:48:28,2022/05/25 14:48:28
Unithroid,unithroid,"Hipotiroidisme, Setelah Pengangkatan Tiroid",hipotiroidisme-setelah-pengangkatan-tiroid,2022/05/25 14:48:28,2022/05/25 14:48:28
Vancomycin,vancomycin,Tidak Terdaftar / Lainnya,tidak-terdaftar-lainnya,2022/05/25 14:48:28,2022/05/25 14:48:28
Depakote ER,depakote-er,Migraine Prevention,migraine-prevention,2022/05/25 14:48:28,2022/05/25 14:48:28
Cataflam,cataflam,Rasa sakit,rasa-sakit,2022/05/25 14:48:28,2022/05/25 14:48:28
Xyrem,xyrem,katapleksi,katapleksi,2022/05/25 14:48:28,2022/05/25 14:48:28
Cholestyramine Light,cholestyramine-light,Sindrom iritasi usus,sindrom-iritasi-usus,2022/05/25 14:48:28,2022/05/25 14:48:28
Vitamin e,vitamin-e,Diskinesia Tardif,diskinesia-tardif,2022/05/25 14:48:28,2022/05/25 14:48:28
Eylea,eylea,Edema Makula Diabetik,edema-makula-diabetik,2022/05/25 14:48:28,2022/05/25 14:48:28
Paxil CR,paxil-cr,Gangguan disforia pramenstruasi,gangguan-disforia-pramenstruasi,2022/05/25 14:48:28,2022/05/25 14:48:28
Motrin IB,motrin-ib,Rasa sakit,rasa-sakit,2022/05/25 14:48:28,2022/05/25 14:48:28
TriNessa Lo,trinessa-lo,Perdarahan Uterus Abnormal,perdarahan-uterus-abnormal,2022/05/25 14:48:28,2022/05/25 14:48:28
Cefixime,cefixime,Infeksi saluran kemih,infeksi-saluran-kemih,2022/05/25 14:48:28,2022/05/25 14:48:28
Emtricitabine / tenofovir,emtricitabine-tenofovir,Infeksi HIV,infeksi-hiv,2022/05/25 14:48:28,2022/05/25 14:48:28
Rayos,rayos,PPOK,ppok,2022/05/25 14:48:28,2022/05/25 14:48:28
Zosyn,zosyn,Kidney Infections,kidney-infections,2022/05/25 14:48:28,2022/05/25 14:48:28
Regadenoson,regadenoson,Diagnosis dan Investigasi,diagnosis-dan-investigasi,2022/05/25 14:48:28,2022/05/25 14:48:28
Bystolic,bystolic,Prolaps Katup Mitral,prolaps-katup-mitral,2022/05/25 14:48:28,2022/05/25 14:48:28
Tussigon,tussigon,Batuk,batuk,2022/05/25 14:48:28,2022/05/25 14:48:28
Zovia,zovia,5</span> pengguna menganggap komentar ini berguna.,5-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Lioresal,lioresal,Penarikan Alkohol,penarikan-alkohol,2022/05/25 14:48:28,2022/05/25 14:48:28
Invega Trinza,invega-trinza,Skizofrenia,skizofrenia,2022/05/25 14:48:28,2022/05/25 14:48:28
Tacrolimus,tacrolimus,Perioral Dermatitis,perioral-dermatitis,2022/05/25 14:48:28,2022/05/25 14:48:28
Cilostazol,cilostazol,Klaudikasio Intermiten,klaudikasio-intermiten,2022/05/25 14:48:28,2022/05/25 14:48:28
Imodium,imodium,"Diare, Kronis",diare-kronis,2022/05/25 14:48:28,2022/05/25 14:48:28
Balsalazide,balsalazide,Penyakit Crohn,penyakit-crohn,2022/05/25 14:48:28,2022/05/25 14:48:28
Lysteda,lysteda,Gangguan Menstruasi,gangguan-menstruasi,2022/05/25 14:48:28,2022/05/25 14:48:28
Abraxane,abraxane,Breast Cance,breast-cance,2022/05/25 14:48:28,2022/05/25 14:48:28
Maxichlor PSE DM,maxichlor-pse-dm,Batuk dan Hidung Tersumbat,batuk-dan-hidung-tersumbat,2022/05/25 14:48:28,2022/05/25 14:48:28
Amoxil,amoxil,Urinary Tract Infection,urinary-tract-infection,2022/05/25 14:48:28,2022/05/25 14:48:28
Carbinoxamine,carbinoxamine,Rinitis alergi,rinitis-alergi,2022/05/25 14:48:28,2022/05/25 14:48:28
CellCept,cellcept,Lupus Eritematosus Sistemik,lupus-eritematosus-sistemik,2022/05/25 14:48:28,2022/05/25 14:48:28
AmLactin,amlactin,iktiosis,iktiosis,2022/05/25 14:48:28,2022/05/25 14:48:28
Sulindac,sulindac,Artritis Reumatoid Remaja,artritis-reumatoid-remaja,2022/05/25 14:48:28,2022/05/25 14:48:28
Darifenacin,darifenacin,Beser,beser,2022/05/25 14:48:28,2022/05/25 14:48:28
Provigil,provigil,Shift Work Sleep Disorde,shift-work-sleep-disorde,2022/05/25 14:48:28,2022/05/25 14:48:28
Plaquenil,plaquenil,Penyakit Jaringan Ikat Tidak Dibedakan,penyakit-jaringan-ikat-tidak-dibedakan,2022/05/25 14:48:28,2022/05/25 14:48:28
Certolizumab,certolizumab,Penyakit Crohn,penyakit-crohn,2022/05/25 14:48:28,2022/05/25 14:48:28
Timoptic,timoptic,Hipertensi intraokular,hipertensi-intraokular,2022/05/25 14:48:28,2022/05/25 14:48:28
Coreg,coreg,High Blood Pressure,high-blood-pressure,2022/05/25 14:48:28,2022/05/25 14:48:28
Cholestyramine,cholestyramine,Sindrom Dumping,sindrom-dumping,2022/05/25 14:48:28,2022/05/25 14:48:28
Acetazolamide,acetazolamide,Pencegahan Kejang,pencegahan-kejang,2022/05/25 14:48:28,2022/05/25 14:48:28
Demerol,demerol,Sedasi Ringan,sedasi-ringan,2022/05/25 14:48:28,2022/05/25 14:48:28
Asacol HD,asacol-hd,"Penyakit Crohn, Pemeliharaan",penyakit-crohn-pemeliharaan,2022/05/25 14:48:28,2022/05/25 14:48:28
TriNessa,trinessa,Kista ovarium,kista-ovarium,2022/05/25 14:48:28,2022/05/25 14:48:28
Aspirin / diphenhydramine,aspirin-diphenhydramine,Insomnia,insomnia,2022/05/25 14:48:28,2022/05/25 14:48:28
Xopenex,xopenex,"PPOK, Akut",ppok-akut,2022/05/25 14:48:28,2022/05/25 14:48:28
Vitamin B12,vitamin-b12,Kekurangan Gizi B12,kekurangan-gizi-b12,2022/05/25 14:48:28,2022/05/25 14:48:28
Olmesartan,olmesartan,Pencegahan Migrain,pencegahan-migrain,2022/05/25 14:48:28,2022/05/25 14:48:28
Taztia XT,taztia-xt,18</span> pengguna menganggap komentar ini berguna.,18-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Tapentadol,tapentadol,Neuropati Perifer Diabetik,neuropati-perifer-diabetik,2022/05/25 14:48:28,2022/05/25 14:48:28
Flurbiprofen,flurbiprofen,Sakit punggung,sakit-punggung,2022/05/25 14:48:28,2022/05/25 14:48:28
Alphagan P,alphagan-p,"Glaukoma, Sudut Terbuka",glaukoma-sudut-terbuka,2022/05/25 14:48:28,2022/05/25 14:48:28
Rivaroxaban,rivaroxaban,Pencegahan Tromboemboli pada Fibrilasi Atrium,pencegahan-tromboemboli-pada-fibrilasi-atrium,2022/05/25 14:48:28,2022/05/25 14:48:28
Desmopressin,desmopressin,Enuresis Nokturnal Primer,enuresis-nokturnal-primer,2022/05/25 14:48:28,2022/05/25 14:48:28
Levora,levora,Abnormal Uterine Bleeding,abnormal-uterine-bleeding,2022/05/25 14:48:28,2022/05/25 14:48:28
Vancomycin,vancomycin,Infeksi tulang,infeksi-tulang,2022/05/25 14:48:28,2022/05/25 14:48:28
Capsaicin,capsaicin,Osteoarthritis,osteoarthritis,2022/05/25 14:48:28,2022/05/25 14:48:28
Advair Diskus,advair-diskus,10</span> pengguna menganggap komentar ini berguna.,10-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Doxorubicin,doxorubicin,batalkan,batalkan,2022/05/25 14:48:28,2022/05/25 14:48:28
Climara,climara,Gejala pascamenopause,gejala-pascamenopause,2022/05/25 14:48:28,2022/05/25 14:48:28
Loestrin 24 Fe,loestrin-24-fe,Endometriosis,endometriosis,2022/05/25 14:48:28,2022/05/25 14:48:28
Salonpas Pain Patch,salonpas-pain-patch,Nyeri otot,nyeri-otot,2022/05/25 14:48:28,2022/05/25 14:48:28
Efudex,efudex,146</span> pengguna menganggap komentar ini berguna.,146-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Orsythia,orsythia,Polycystic Ovary Syndrome,polycystic-ovary-syndrome,2022/05/25 14:48:28,2022/05/25 14:48:28
Dulcolax,dulcolax,12</span> pengguna menganggap komentar ini berguna.,12-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Tudorza Pressair,tudorza-pressair,"PPOK, Pemeliharaan",ppok-pemeliharaan,2022/05/25 14:48:28,2022/05/25 14:48:28
Bactrim,bactrim,Infeksi Ginjal,infeksi-ginjal,2022/05/25 14:48:28,2022/05/25 14:48:28
Calmoseptine,calmoseptine,Ruam popok,ruam-popok,2022/05/25 14:48:28,2022/05/25 14:48:28
S-adenosylmethionine,s-adenosylmethionine,Osteoartritis,osteoartritis,2022/05/25 14:48:28,2022/05/25 14:48:28
Ortho Tri-Cyclen Lo,ortho-tri-cyclen-lo,3</span> pengguna menganggap komentar ini berguna.,3-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Baclofen,baclofen,Pencegahan Migrain,pencegahan-migrain,2022/05/25 14:48:28,2022/05/25 14:48:28
Pregabalin,pregabalin,Dercum's Disease,dercum-s-disease,2022/05/25 14:48:28,2022/05/25 14:48:28
Aricept,aricept,0</span> pengguna menganggap komentar ini berguna.,0-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Carvedilol,carvedilol,Left Ventricular Dysfunction,left-ventricular-dysfunction,2022/05/25 14:48:28,2022/05/25 14:48:28
Budeprion XL,budeprion-xl,Gangguan afektif musiman,gangguan-afektif-musiman,2022/05/25 14:48:28,2022/05/25 14:48:28
Bimatoprost,bimatoprost,"Glaukoma, Sudut Terbuka",glaukoma-sudut-terbuka,2022/05/25 14:48:28,2022/05/25 14:48:28
Veramyst,veramyst,Rinitis,rinitis,2022/05/25 14:48:28,2022/05/25 14:48:28
Epitol,epitol,Neuralgia Trigeminal,neuralgia-trigeminal,2022/05/25 14:48:28,2022/05/25 14:48:28
Catapres,catapres,Penarikan Opiat,penarikan-opiat,2022/05/25 14:48:28,2022/05/25 14:48:28
Deplin,deplin,Defisiensi asam lic,defisiensi-asam-lic,2022/05/25 14:48:28,2022/05/25 14:48:28
Wellbutrin SR,wellbutrin-sr,15</span> pengguna menganggap komentar ini berguna.,15-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
MVI Adult,mvi-adult,Suplementasi makanan,suplementasi-makanan,2022/05/25 14:48:28,2022/05/25 14:48:28
Drospirenone / ethinyl estradiol / levomefolate calcium,drospirenone-ethinyl-estradiol-levomefolate-calcium,Gangguan disforia pramenstruasi,gangguan-disforia-pramenstruasi,2022/05/25 14:48:28,2022/05/25 14:48:28
Diclofenac,diclofenac,Spondilitis ankilosa,spondilitis-ankilosa,2022/05/25 14:48:28,2022/05/25 14:48:28
Ortho Tri-Cyclen Lo,ortho-tri-cyclen-lo,Endometriosis,endometriosis,2022/05/25 14:48:28,2022/05/25 14:48:28
Pramoxine,pramoxine,pruritus,pruritus,2022/05/25 14:48:28,2022/05/25 14:48:28
Phenytoin,phenytoin,Neuralgia Trigeminal,neuralgia-trigeminal,2022/05/25 14:48:28,2022/05/25 14:48:28
Jolivette,jolivette,Endometriosis,endometriosis,2022/05/25 14:48:28,2022/05/25 14:48:28
Aloe vera,aloe-vera,"Luka bakar, Eksternal",luka-bakar-eksternal,2022/05/25 14:48:28,2022/05/25 14:48:28
Cyclosporine,cyclosporine,"Transplantasi Organ, Profilaksis Penolakan",transplantasi-organ-profilaksis-penolakan,2022/05/25 14:48:28,2022/05/25 14:48:28
Tri-Sprintec,tri-sprintec,Ovarian Cysts,ovarian-cysts,2022/05/25 14:48:28,2022/05/25 14:48:28
Tirosint,tirosint,"Hypothyroidism, After Thyroid Removal",hypothyroidism-after-thyroid-removal,2022/05/25 14:48:28,2022/05/25 14:48:28
Junel 1.5 / 30,junel-1-5-30,Kontrol kelahiran,kontrol-kelahiran,2022/05/25 14:48:28,2022/05/25 14:48:28
Bactrim DS,bactrim-ds,Divertikulitis,divertikulitis,2022/05/25 14:48:28,2022/05/25 14:48:28
Catapres,catapres,Kecemasan,kecemasan,2022/05/25 14:48:28,2022/05/25 14:48:28
Rythmol,rythmol,Fibrilasi atrium,fibrilasi-atrium,2022/05/25 14:48:28,2022/05/25 14:48:28
Potassium chloride,potassium-chloride,Pencegahan Hipokalemia,pencegahan-hipokalemia,2022/05/25 14:48:28,2022/05/25 14:48:28
Protonix,protonix,Ulkus duodenum,ulkus-duodenum,2022/05/25 14:48:28,2022/05/25 14:48:28
Uptravi,uptravi,Hipertensi paru,hipertensi-paru,2022/05/25 14:48:28,2022/05/25 14:48:28
Zyprexa,zyprexa,18</span> pengguna menganggap komentar ini berguna.,18-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Sprintec,sprintec,5</span> pengguna menganggap komentar ini berguna.,5-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Baclofen,baclofen,Tidak Terdaftar / Lainnya,tidak-terdaftar-lainnya,2022/05/25 14:48:28,2022/05/25 14:48:28
Prednisone,prednisone,Radang kandung lendir,radang-kandung-lendir,2022/05/25 14:48:28,2022/05/25 14:48:28
Ultram ODT,ultram-odt,Rasa sakit,rasa-sakit,2022/05/25 14:48:28,2022/05/25 14:48:28
Zylet,zylet,"Conjunctivitis, Bacterial",conjunctivitis-bacterial,2022/05/25 14:48:28,2022/05/25 14:48:28
Nystatin,nystatin,Cutaneous Candidiasis,cutaneous-candidiasis,2022/05/25 14:48:28,2022/05/25 14:48:28
Peridex,peridex,Gingivitis,gingivitis,2022/05/25 14:48:28,2022/05/25 14:48:28
Cyproheptadine,cyproheptadine,Sakit kepala cluster,sakit-kepala-cluster,2022/05/25 14:48:28,2022/05/25 14:48:28
Cefuroxime,cefuroxime,Otitis Media,otitis-media,2022/05/25 14:48:28,2022/05/25 14:48:28
Flagyl ER,flagyl-er,Vaginitis Bakterial,vaginitis-bakterial,2022/05/25 14:48:28,2022/05/25 14:48:28
Benzamycin,benzamycin,Jerawat,jerawat,2022/05/25 14:48:28,2022/05/25 14:48:28
Loratadine,loratadine,Tidak Terdaftar / Lainnya,tidak-terdaftar-lainnya,2022/05/25 14:48:28,2022/05/25 14:48:28
Meprobamate,meprobamate,Kecemasan,kecemasan,2022/05/25 14:48:28,2022/05/25 14:48:28
Lutera,lutera,Kista ovarium,kista-ovarium,2022/05/25 14:48:28,2022/05/25 14:48:28
Penlac Nail Lacquer,penlac-nail-lacquer,"Onikomikosis, Kuku",onikomikosis-kuku,2022/05/25 14:48:28,2022/05/25 14:48:28
Doxycycline,doxycycline,Q Feve,q-feve,2022/05/25 14:48:28,2022/05/25 14:48:28
Clobex,clobex,Infeksi kulit,infeksi-kulit,2022/05/25 14:48:28,2022/05/25 14:48:28
Spironolactone,spironolactone,Heart Failure,heart-failure,2022/05/25 14:48:28,2022/05/25 14:48:28
Gildess Fe 1.5 / 30,gildess-fe-1-5-30,Kontrol kelahiran,kontrol-kelahiran,2022/05/25 14:48:28,2022/05/25 14:48:28
Cinryze,cinryze,Angioedema herediter,angioedema-herediter,2022/05/25 14:48:28,2022/05/25 14:48:28
Ornex,ornex,Gejala Sinus,gejala-sinus,2022/05/25 14:48:28,2022/05/25 14:48:28
Methylprednisolone,methylprednisolone,"Asthma, acute",asthma-acute,2022/05/25 14:48:28,2022/05/25 14:48:28
Femring,femring,27</span> pengguna menganggap komentar ini berguna.,27-span-pengguna-menganggap-komentar-ini-berguna-,2022/05/25 14:48:28,2022/05/25 14:48:28
Clonazepam,clonazepam,Hyperekplexia,hyperekplexia,2022/05/25 14:48:28,2022/05/25 14:48:28
Minipress,minipress,Gangguan Stres Pasca Trauma,gangguan-stres-pasca-trauma,2022/05/25 14:48:28,2022/05/25 14:48:28
